Timestamp,Value
1724324410.5229826,51
1724324410.5229826,43
1724324410.5229826,43
1724324410.5229826,32
1724324410.5229826,21
1724324410.5229826,8
1724324410.5229826,0
1724324410.5229826,0
1724324410.5229826,0
1724324410.5229826,0
1724324410.5229826,0
1724324410.5229826,0
1724324410.5229826,0
1724324410.5229826,0
1724324410.5229826,0
1724324410.526914,0
1724324410.5270462,0
1724324410.5271769,0
1724324410.5271769,0
1724324410.5271769,0
1724324410.5271769,0
1724324410.5271769,0
1724324410.5271769,0
1724324410.5271769,0
1724324410.5271769,0
1724324410.5271769,0
1724324410.5281868,0
1724324410.5281868,0
1724324410.5281868,0
1724324410.5281868,0
1724324410.5281868,0
1724324410.5281868,0
1724324410.5281868,0
1724324410.5281868,0
1724324410.5281868,0
1724324410.5291893,0
1724324410.5291893,0
1724324410.5291893,0
1724324410.5291893,0
1724324410.5291893,0
1724324410.5291893,0
1724324410.5291893,0
1724324410.5291893,0
1724324410.5291893,0
1724324410.5291893,0
1724324410.5291893,0
1724324410.5301924,0
1724324410.5301924,0
1724324410.5301924,0
1724324410.5301924,0
1724324410.5301924,0
1724324410.5301924,0
1724324410.5301924,0
1724324410.5301924,0
1724324410.5301924,0
1724324410.5301924,0
1724324410.531195,0
1724324410.531195,0
1724324410.531195,0
1724324410.531195,0
1724324410.531195,0
1724324410.5316992,0
1724324410.5316992,0
1724324410.5316992,0
1724324410.5316992,0
1724324410.5316992,0
1724324410.5316992,0
1724324410.5316992,0
1724324410.5325499,0
1724324410.5325499,0
1724324410.5325499,0
1724324410.5325499,0
1724324410.5325499,0
1724324410.5325499,0
1724324410.5325499,0
1724324410.5325499,0
1724324410.5325499,0
1724324410.5325499,0
1724324410.5335596,0
1724324410.5335596,0
1724324410.5335596,0
1724324410.5335596,0
1724324410.5335596,0
1724324410.5335596,0
1724324410.5335596,0
1724324410.5335596,0
1724324410.5335596,0
1724324410.5335596,0
1724324410.5335596,0
1724324410.5335596,0
1724324410.5335596,0
1724324410.5335596,0
1724324410.5335596,0
1724324410.5335596,7
1724324410.5335596,20
1724324410.5335596,31
1724324410.5335596,40
1724324410.535642,52
1724324410.535642,63
1724324410.535642,64
1724324410.535642,70
1724324410.535642,68
1724324410.535642,66
1724324410.535642,72
1724324410.535642,72
1724324410.535642,78
1724324410.535642,74
1724324410.535642,77
1724324410.535642,73
1724324410.535642,76
1724324410.535642,77
1724324410.535642,78
1724324410.5371625,76
1724324410.5373082,76
1724324410.537437,77
1724324410.537437,77
1724324410.537437,81
1724324410.537437,81
1724324410.537437,80
1724324410.537437,80
1724324410.537437,81
1724324410.537437,83
1724324410.537437,80
1724324410.537437,82
1724324410.5384467,84
1724324410.5384467,79
1724324410.5384467,80
1724324410.5384467,79
1724324410.5384467,79
1724324410.5384467,82
1724324410.5384467,79
1724324410.5384467,86
1724324410.5384467,83
1724324410.5384467,81
1724324410.5384467,80
1724324410.539605,79
1724324410.539605,80
1724324410.539605,80
1724324410.539605,78
1724324410.539605,81
1724324410.539605,76
1724324410.539605,78
1724324410.539605,80
1724324410.539605,77
1724324410.539605,80
1724324410.539605,82
1724324410.5406082,76
1724324410.5406082,70
1724324410.5406082,80
1724324410.5406082,76
1724324410.5406082,78
1724324410.5406082,77
1724324410.5406082,76
1724324410.5406082,71
1724324410.5406082,73
1724324410.5406082,80
1724324410.5406082,78
1724324410.5416768,80
1724324410.5416768,76
1724324410.541927,78
1724324410.541927,76
1724324410.541927,76
1724324410.541927,81
1724324410.541927,75
1724324410.541927,70
1724324410.541927,77
1724324410.541927,72
1724324410.541927,76
1724324410.542926,69
1724324410.542926,72
1724324410.542926,72
1724324410.542926,70
1724324410.542926,68
1724324410.542926,68
1724324410.542926,70
1724324410.542926,67
1724324410.542926,57
1724324410.542926,63
1724324410.5439284,69
1724324410.5439284,70
1724324410.5439284,60
1724324410.5439284,65
1724324410.5439284,67
1724324410.5439284,63
1724324410.5439284,67
1724324410.5439284,68
1724324410.5439284,68
1724324410.5439284,67
1724324410.5439284,73
1724324410.5439284,64
1724324410.5439284,61
1724324410.5439284,59
1724324410.5439284,60
1724324410.5439284,62
1724324410.5439284,52
1724324410.5439284,59
1724324410.5439284,60
1724324410.5439284,52
1724324410.5439284,54
1724324410.5439284,54
1724324410.5439284,52
1724324410.5439284,51
1724324410.5439284,51
1724324410.5439284,46
1724324410.5439284,35
1724324410.5439284,28
1724324410.5439284,15
1724324410.54687,1
1724324410.54687,0
1724324410.54687,0
1724324410.54687,0
1724324410.54687,0
1724324410.54687,0
1724324410.54687,0
1724324410.54687,0
1724324410.54687,0
1724324410.547882,0
1724324410.547882,0
1724324410.547882,0
1724324410.547882,0
1724324410.547882,0
1724324410.547882,0
1724324410.547882,0
1724324410.547882,0
1724324410.547882,0
1724324410.547882,0
1724324410.547882,0
1724324410.5488844,0
1724324410.5488844,0
1724324410.5488844,0
1724324410.5488844,0
1724324410.5488844,0
1724324410.5488844,0
1724324410.5488844,0
1724324410.5488844,0
1724324410.5488844,0
1724324410.5488844,0
1724324410.5488844,0
1724324410.5488844,0
1724324410.5501842,0
1724324410.5501842,0
1724324410.5501842,0
1724324410.5504255,0
1724324410.5504255,0
1724324410.5504255,0
1724324410.5504255,0
1724324410.5504255,0
1724324410.5504255,0
1724324410.5504255,0
1724324410.551479,0
1724324410.551479,0
1724324410.5517087,0
1724324410.5517087,0
1724324410.5517087,0
1724324410.5517087,0
1724324410.5517087,0
1724324410.5517087,0
1724324410.5517087,0
1724324410.5517087,0
1724324410.5517087,0
1724324410.5517087,0
1724324410.5517087,0
1724324410.5517087,0
1724324410.5517087,0
1724324410.5517087,0
1724324410.5517087,0
1724324410.5517087,0
1724324410.5517087,0
1724324410.5517087,0
1724324410.5517087,0
1724324410.5517087,0
1724324410.5517087,0
1724324410.5517087,0
1724324410.5539658,0
1724324410.5539658,0
1724324410.5539658,0
1724324410.5539658,0
1724324410.5539658,0
1724324410.5539658,0
1724324410.5539658,0
1724324410.5539658,0
1724324410.5539658,0
1724324410.5539658,0
1724324410.5539658,0
1724324410.5539658,0
1724324410.5551455,0
1724324410.5551455,0
1724324410.5551455,0
1724324410.5551455,0
1724324410.5551455,0
1724324410.5551455,0
1724324410.5551455,0
1724324410.5551455,0
1724324410.5551455,0
1724324410.5551455,0
1724324410.5551455,10
1724324410.5551455,27
1724324410.5551455,36
1724324410.5551455,50
1724324410.5566552,60
1724324410.5566552,65
1724324410.5566552,71
1724324410.5566552,71
1724324410.5570114,76
1724324410.5570114,72
1724324410.5570114,71
1724324410.5570114,71
1724324410.5570114,76
1724324410.5570114,75
1724324410.5570114,76
1724324410.5570114,80
1724324410.5570114,76
1724324410.5580227,78
1724324410.5580227,79
1724324410.5580227,79
1724324410.5580227,77
1724324410.5580227,75
1724324410.5580227,79
1724324410.5580227,80
1724324410.5580227,81
1724324410.5580227,82
1724324410.5580227,83
1724324410.5580227,83
1724324410.559025,83
1724324410.559025,83
1724324410.559025,84
1724324410.559025,82
1724324410.559025,83
1724324410.559025,83
1724324410.559025,79
1724324410.559025,83
1724324410.559025,81
1724324410.5600271,76
1724324410.5600271,80
1724324410.5600271,81
1724324410.5600271,80
1724324410.5600271,78
1724324410.5600271,81
1724324410.5600271,79
1724324410.5600271,81
1724324410.5600271,79
1724324410.5600271,80
1724324410.5600271,81
1724324410.5610294,79
1724324410.5610294,80
1724324410.5610294,79
1724324410.5610294,81
1724324410.5610294,78
1724324410.5610294,76
1724324410.5610294,80
1724324410.5617115,78
1724324410.5617115,81
1724324410.5617115,79
1724324410.5617115,83
1724324410.5617115,71
1724324410.5617115,77
1724324410.5617115,74
1724324410.5617115,76
1724324410.5617115,73
1724324410.5617115,77
1724324410.5617115,71
1724324410.5617115,75
1724324410.5617115,71
1724324410.5617115,74
1724324410.5617115,76
1724324410.5617115,76
1724324410.5617115,73
1724324410.5617115,76
1724324410.5617115,75
1724324410.5617115,70
1724324410.5617115,71
1724324410.5617115,78
1724324410.5617115,71
1724324410.5617115,71
1724324410.5617115,65
1724324410.5617115,71
1724324410.5617115,71
1724324410.5617115,71
1724324410.5617115,68
1724324410.5617115,67
1724324410.5617115,64
1724324410.5617115,67
1724324410.5617115,70
1724324410.5617115,65
1724324410.5617115,68
1724324410.5617115,71
1724324410.5617115,68
1724324410.5617115,61
1724324410.5617115,65
1724324410.5617115,64
1724324410.5617115,69
1724324410.5617115,65
1724324410.565886,64
1724324410.565886,61
1724324410.565886,62
1724324410.565886,52
1724324410.565886,58
1724324410.565886,60
1724324410.565886,56
1724324410.565886,51
1724324410.5669084,51
1724324410.5669084,50
1724324410.5671418,48
1724324410.5672455,48
1724324410.5672455,42
1724324410.5672455,37
1724324410.5672455,34
1724324410.5672455,24
1724324410.5672455,6
1724324410.5672455,0
1724324410.5672455,0
1724324410.5672455,0
1724324410.5682821,0
1724324410.5682821,0
1724324410.5682821,0
1724324410.5682821,0
1724324410.5682821,0
1724324410.5682821,0
1724324410.5682821,0
1724324410.5682821,0
1724324410.5682821,0
1724324410.569285,0
1724324410.569285,0
1724324410.569285,0
1724324410.569285,0
1724324410.569285,0
1724324410.569285,0
1724324410.569285,0
1724324410.569285,0
1724324410.569285,0
1724324410.569285,0
1724324410.569285,0
1724324410.569285,0
1724324410.569285,0
1724324410.569285,0
1724324410.5707068,0
1724324410.5707068,0
1724324410.5707068,0
1724324410.5707068,0
1724324410.5707068,0
1724324410.5707068,0
1724324410.5707068,0
1724324410.5707068,0
1724324410.5707068,0
1724324410.5707068,0
1724324410.5707068,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5717092,0
1724324410.5747461,0
1724324410.5747461,0
1724324410.5747461,0
1724324410.5747461,0
1724324410.5747461,0
1724324410.5747461,0
1724324410.5747461,0
1724324410.5747461,0
1724324410.5747461,0
1724324410.5747461,0
1724324410.5747461,0
1724324410.5758958,0
1724324410.5758958,0
1724324410.5758958,0
1724324410.5758958,0
1724324410.5758958,0
1724324410.5758958,0
1724324410.5758958,0
1724324410.5758958,0
1724324410.5758958,0
1724324410.5758958,3
1724324410.5758958,19
1724324410.5758958,32
1724324410.5758958,43
1724324410.5758958,52
1724324410.5758958,60
1724324410.5774848,65
1724324410.5774848,71
1724324410.5774848,76
1724324410.5774848,71
1724324410.5774848,71
1724324410.5774848,71
1724324410.5774848,71
1724324410.5774848,74
1724324410.5774848,76
1724324410.5784962,80
1724324410.5784962,78
1724324410.5784962,78
1724324410.5784962,78
1724324410.5784962,79
1724324410.5784962,77
1724324410.5784962,79
1724324410.5784962,78
1724324410.5784962,80
1724324410.5784962,79
1724324410.5794988,83
1724324410.5794988,82
1724324410.5794988,81
1724324410.5794988,80
1724324410.5794988,81
1724324410.5794988,84
1724324410.5794988,83
1724324410.5794988,83
1724324410.5794988,79
1724324410.5805016,82
1724324410.5805016,83
1724324410.5805016,83
1724324410.5805016,83
1724324410.5805016,81
1724324410.5805016,81
1724324410.5805016,78
1724324410.5805016,80
1724324410.5805016,80
1724324410.5805016,79
1724324410.5805016,81
1724324410.5816789,76
1724324410.5816789,77
1724324410.5818899,79
1724324410.5818899,79
1724324410.5818899,79
1724324410.5818899,78
1724324410.5818899,76
1724324410.5818899,80
1724324410.5818899,78
1724324410.5818899,79
1724324410.5818899,73
1724324410.5829003,80
1724324410.5829003,77
1724324410.5829003,76
1724324410.5829003,76
1724324410.5829003,76
1724324410.5829003,76
1724324410.5829003,75
1724324410.5836122,71
1724324410.5836122,71
1724324410.5836122,73
1724324410.5836122,75
1724324410.5836122,78
1724324410.5836122,75
1724324410.5836122,79
1724324410.5836122,68
1724324410.5836122,72
1724324410.5836122,73
1724324410.5836122,72
1724324410.5836122,76
1724324410.5836122,72
1724324410.5836122,70
1724324410.5836122,63
1724324410.5836122,69
1724324410.5836122,67
1724324410.5836122,72
1724324410.5836122,70
1724324410.5836122,72
1724324410.5836122,67
1724324410.5836122,62
1724324410.5836122,67
1724324410.5836122,71
1724324410.5836122,66
1724324410.5836122,64
1724324410.5836122,67
1724324410.5836122,68
1724324410.5836122,62
1724324410.5836122,66
1724324410.5836122,58
1724324410.5836122,70
1724324410.587111,70
1724324410.5873146,68
1724324410.5873146,62
1724324410.5874543,61
1724324410.5874543,59
1724324410.5874543,63
1724324410.5874543,53
1724324410.5874543,48
1724324410.5874543,55
1724324410.5874543,51
1724324410.5874543,47
1724324410.5874543,46
1724324410.588465,47
1724324410.588465,49
1724324410.588465,43
1724324410.588465,38
1724324410.588465,33
1724324410.588465,22
1724324410.588465,7
1724324410.588465,0
1724324410.588465,0
1724324410.588465,0
1724324410.588465,0
1724324410.588465,0
1724324410.5896962,0
1724324410.5896962,0
1724324410.5896962,0
1724324410.5896962,0
1724324410.5896962,0
1724324410.5896962,0
1724324410.5896962,0
1724324410.5896962,0
1724324410.5896962,0
1724324410.5896962,0
1724324410.5906985,0
1724324410.5906985,0
1724324410.5906985,0
1724324410.5906985,0
1724324410.5906985,0
1724324410.5906985,0
1724324410.5906985,0
1724324410.5906985,0
1724324410.5906985,0
1724324410.5906985,0
1724324410.5917563,0
1724324410.5917563,0
1724324410.5920112,0
1724324410.5920112,0
1724324410.5920112,0
1724324410.5920112,0
1724324410.5920112,0
1724324410.5920112,0
1724324410.5920112,0
1724324410.5920112,0
1724324410.5920112,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.5930219,0
1724324410.59649,0
1724324410.59649,0
1724324410.59649,0
1724324410.59649,0
1724324410.5969155,0
1724324410.5969155,0
1724324410.5969155,0
1724324410.5969155,0
1724324410.5969155,0
1724324410.5969155,0
1724324410.5969155,0
1724324410.5969155,0
1724324410.5969155,0
1724324410.5979261,0
1724324410.5979261,0
1724324410.5979261,0
1724324410.5979261,0
1724324410.5979261,0
1724324410.5979261,1
1724324410.5979261,12
1724324410.5979261,24
1724324410.5979261,36
1724324410.5979261,49
1724324410.598929,60
1724324410.598929,67
1724324410.598929,66
1724324410.598929,67
1724324410.598929,64
1724324410.598929,77
1724324410.598929,72
1724324410.598929,72
1724324410.598929,72
1724324410.598929,80
1724324410.598929,78
1724324410.598929,77
1724324410.600235,75
1724324410.600235,78
1724324410.6004796,78
1724324410.6004796,76
1724324410.6004796,72
1724324410.6004796,72
1724324410.6004796,80
1724324410.6004796,82
1724324410.6004796,82
1724324410.6004796,83
1724324410.6004796,82
1724324410.6004796,85
1724324410.6004796,80
1724324410.6016107,82
1724324410.6016107,82
1724324410.6018052,83
1724324410.6018052,80
1724324410.6018052,85
1724324410.6018052,82
1724324410.6018052,83
1724324410.6018052,81
1724324410.6018052,80
1724324410.6018052,80
1724324410.6018052,84
1724324410.6018052,78
1724324410.6018052,80
1724324410.6018052,78
1724324410.6018052,77
1724324410.6018052,83
1724324410.6018052,81
1724324410.6035297,77
1724324410.6035297,78
1724324410.6035297,74
1724324410.6035297,79
1724324410.6035297,75
1724324410.6035297,76
1724324410.6035297,79
1724324410.6035297,78
1724324410.6035297,79
1724324410.6035297,80
1724324410.6035297,78
1724324410.6035297,81
1724324410.6035297,77
1724324410.6035297,75
1724324410.6035297,72
1724324410.6035297,76
1724324410.6035297,77
1724324410.6035297,74
1724324410.6035297,78
1724324410.6035297,78
1724324410.6035297,74
1724324410.6035297,76
1724324410.6035297,78
1724324410.6035297,77
1724324410.6035297,72
1724324410.6035297,71
1724324410.6035297,76
1724324410.6035297,71
1724324410.6035297,76
1724324410.6035297,71
1724324410.6035297,76
1724324410.6035297,73
1724324410.6035297,70
1724324410.6068938,67
1724324410.6068938,68
1724324410.6068938,63
1724324410.6068938,65
1724324410.6068938,70
1724324410.6068938,72
1724324410.6068938,65
1724324410.6068938,62
1724324410.6068938,70
1724324410.6079059,72
1724324410.6079059,65
1724324410.6079059,71
1724324410.6079059,70
1724324410.6079059,69
1724324410.6079059,73
1724324410.6079059,68
1724324410.6079059,62
1724324410.6079059,66
1724324410.6079059,60
1724324410.6089087,55
1724324410.6089087,56
1724324410.6089087,61
1724324410.6089087,65
1724324410.6089087,53
1724324410.6089087,56
1724324410.6089087,55
1724324410.6089087,47
1724324410.6089087,48
1724324410.6089087,51
1724324410.6089087,47
1724324410.6099112,48
1724324410.6099112,46
1724324410.6099112,32
1724324410.6099112,19
1724324410.6099112,1
1724324410.6099112,0
1724324410.6099112,0
1724324410.6099112,0
1724324410.6099112,0
1724324410.6099112,0
1724324410.6109135,0
1724324410.6109135,0
1724324410.6109135,0
1724324410.6109135,0
1724324410.6109135,0
1724324410.6109135,0
1724324410.6109135,0
1724324410.6109135,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.611666,0
1724324410.6158729,0
1724324410.6158729,0
1724324410.6158729,0
1724324410.6158729,0
1724324410.6158729,0
1724324410.6158729,0
1724324410.6158729,0
1724324410.6158729,0
1724324410.6168354,0
1724324410.6168354,0
1724324410.6170752,0
1724324410.6170752,0
1724324410.6170752,0
1724324410.6170752,0
1724324410.6170752,0
1724324410.6170752,0
1724324410.6170752,0
1724324410.6170752,0
1724324410.6170752,0
1724324410.6170752,0
1724324410.6170752,0
1724324410.6181042,0
1724324410.6181042,0
1724324410.6181042,0
1724324410.6181042,0
1724324410.6181042,0
1724324410.6181042,0
1724324410.6181042,0
1724324410.6181042,0
1724324410.6181042,0
1724324410.6181042,0
1724324410.6191068,0
1724324410.6191068,0
1724324410.6191068,9
1724324410.6191068,15
1724324410.6191068,28
1724324410.6191068,44
1724324410.6191068,54
1724324410.6191068,63
1724324410.6191068,72
1724324410.6191068,63
1724324410.6191068,66
1724324410.6202233,70
1724324410.6202233,70
1724324410.6202233,76
1724324410.6202233,73
1724324410.6202233,72
1724324410.6202233,76
1724324410.6202233,75
1724324410.6202233,78
1724324410.6202233,76
1724324410.6202233,79
1724324410.621238,71
1724324410.621238,76
1724324410.621238,73
1724324410.621238,77
1724324410.621238,81
1724324410.6217742,79
1724324410.6217742,81
1724324410.6217742,82
1724324410.6217742,83
1724324410.6217742,83
1724324410.6217742,81
1724324410.6217742,82
1724324410.6217742,80
1724324410.6217742,84
1724324410.6217742,79
1724324410.6217742,86
1724324410.6217742,83
1724324410.6217742,83
1724324410.6217742,83
1724324410.6217742,83
1724324410.6217742,82
1724324410.6217742,81
1724324410.6217742,81
1724324410.6217742,81
1724324410.6217742,80
1724324410.6217742,78
1724324410.6217742,77
1724324410.6217742,80
1724324410.6217742,72
1724324410.6217742,78
1724324410.6217742,80
1724324410.6217742,78
1724324410.6217742,73
1724324410.6217742,73
1724324410.6217742,82
1724324410.6217742,80
1724324410.6217742,79
1724324410.6217742,80
1724324410.6217742,79
1724324410.6217742,73
1724324410.6217742,72
1724324410.6217742,83
1724324410.6217742,79
1724324410.6217742,78
1724324410.6217742,70
1724324410.6217742,73
1724324410.6217742,77
1724324410.6217742,75
1724324410.6217742,77
1724324410.6217742,73
1724324410.6217742,75
1724324410.6217742,67
1724324410.6217742,68
1724324410.6217742,76
1724324410.6217742,64
1724324410.6217742,64
1724324410.6217742,70
1724324410.6217742,70
1724324410.6269305,72
1724324410.627054,70
1724324410.6271746,73
1724324410.6271746,71
1724324410.6271746,61
1724324410.6271746,71
1724324410.6271746,70
1724324410.6271746,72
1724324410.6271746,65
1724324410.6271746,62
1724324410.6271746,64
1724324410.6281846,70
1724324410.6281846,68
1724324410.6281846,66
1724324410.6281846,63
1724324410.6281846,64
1724324410.6281846,71
1724324410.6281846,68
1724324410.6281846,69
1724324410.6281846,67
1724324410.6291876,64
1724324410.6291876,63
1724324410.6291876,64
1724324410.6291876,57
1724324410.6291876,57
1724324410.6291876,56
1724324410.6291876,51
1724324410.6291876,54
1724324410.6291876,56
1724324410.6302042,56
1724324410.6302042,54
1724324410.6302042,44
1724324410.6302042,39
1724324410.6302042,38
1724324410.6302042,31
1724324410.6302042,16
1724324410.6302042,1
1724324410.6302042,0
1724324410.6312172,0
1724324410.6312172,0
1724324410.6312172,0
1724324410.6312172,0
1724324410.6312172,0
1724324410.631685,0
1724324410.631685,0
1724324410.631685,0
1724324410.631685,0
1724324410.631685,0
1724324410.631685,0
1724324410.631685,0
1724324410.6325421,0
1724324410.6325421,0
1724324410.6325421,0
1724324410.6325421,0
1724324410.6325421,0
1724324410.6325421,0
1724324410.6325421,0
1724324410.6325421,0
1724324410.6325421,0
1724324410.6325421,0
1724324410.6335528,0
1724324410.6335528,0
1724324410.6335528,0
1724324410.6338613,0
1724324410.6338613,0
1724324410.6338613,0
1724324410.6338613,0
1724324410.6338613,0
1724324410.6338613,0
1724324410.6338613,0
1724324410.6338613,0
1724324410.6338613,0
1724324410.6338613,0
1724324410.6338613,0
1724324410.6338613,0
1724324410.6338613,0
1724324410.6338613,0
1724324410.6338613,0
1724324410.6338613,0
1724324410.6338613,0
1724324410.6338613,0
1724324410.6338613,0
1724324410.6338613,0
1724324410.6338613,0
1724324410.6338613,0
1724324410.6338613,0
1724324410.6360757,0
1724324410.6360757,0
1724324410.6360757,0
1724324410.6360757,0
1724324410.6360757,0
1724324410.6360757,0
1724324410.6360757,0
1724324410.6360757,0
1724324410.6360757,0
1724324410.6360757,0
1724324410.6360757,0
1724324410.6372025,0
1724324410.6373425,0
1724324410.637478,0
1724324410.637478,0
1724324410.637478,0
1724324410.637478,0
1724324410.637478,0
1724324410.637478,0
1724324410.637478,0
1724324410.637478,0
1724324410.637478,0
1724324410.637478,0
1724324410.638487,0
1724324410.638487,0
1724324410.638487,0
1724324410.638487,0
1724324410.638487,0
1724324410.638487,0
1724324410.638487,0
1724324410.638487,0
1724324410.638487,0
1724324410.638487,0
1724324410.638487,0
1724324410.6394906,0
1724324410.6394906,0
1724324410.6394906,0
1724324410.6394906,0
1724324410.6394906,0
1724324410.6394906,17
1724324410.6394906,24
1724324410.6394906,34
1724324410.6394906,45
1724324410.6394906,40
1724324410.6404924,62
1724324410.6404924,66
1724324410.6404924,67
1724324410.6404924,65
1724324410.6404924,71
1724324410.6404924,73
1724324410.6404924,73
1724324410.6404924,78
1724324410.6404924,76
1724324410.6404924,76
1724324410.6404924,75
1724324410.6414948,77
1724324410.6414948,80
1724324410.641685,77
1724324410.641685,77
1724324410.641914,78
1724324410.641914,79
1724324410.641914,80
1724324410.641914,80
1724324410.641914,81
1724324410.641914,83
1724324410.641914,83
1724324410.641914,82
1724324410.641914,83
1724324410.641914,83
1724324410.6429408,80
1724324410.6429408,80
1724324410.6429408,84
1724324410.6429408,80
1724324410.6429408,84
1724324410.6429408,83
1724324410.6429408,83
1724324410.6429408,82
1724324410.6429408,82
1724324410.6429408,83
1724324410.6429408,83
1724324410.6429408,78
1724324410.6429408,83
1724324410.6429408,75
1724324410.6429408,79
1724324410.6429408,80
1724324410.6429408,80
1724324410.6429408,80
1724324410.6429408,77
1724324410.6429408,81
1724324410.6449523,81
1724324410.6449523,78
1724324410.6449523,78
1724324410.6449523,73
1724324410.6449523,80
1724324410.6449523,79
1724324410.6449523,77
1724324410.6449523,70
1724324410.6449523,71
1724324410.6449523,73
1724324410.6449523,77
1724324410.6449523,79
1724324410.6449523,76
1724324410.6449523,79
1724324410.6449523,71
1724324410.6449523,77
1724324410.6449523,75
1724324410.6449523,71
1724324410.6449523,71
1724324410.646906,73
1724324410.646906,73
1724324410.646906,75
1724324410.646906,70
1724324410.646906,76
1724324410.646906,70
1724324410.646906,71
1724324410.646906,64
1724324410.646906,73
1724324410.646906,69
1724324410.6479163,67
1724324410.6479163,71
1724324410.6479163,70
1724324410.6479163,63
1724324410.6479163,70
1724324410.6479163,70
1724324410.6479163,67
1724324410.6479163,65
1724324410.6479163,65
1724324410.6479163,65
1724324410.6489198,63
1724324410.6489198,62
1724324410.6489198,64
1724324410.6489198,64
1724324410.6489198,67
1724324410.6489198,63
1724324410.6489198,69
1724324410.6489198,63
1724324410.6489198,68
1724324410.6489198,51
1724324410.6489198,56
1724324410.6489198,57
1724324410.650262,60
1724324410.650387,57
1724324410.650387,61
1724324410.650387,54
1724324410.650387,58
1724324410.650387,51
1724324410.650387,51
1724324410.650387,54
1724324410.650387,43
1724324410.6514366,40
1724324410.6514366,31
1724324410.6514366,20
1724324410.6514366,3
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6518395,0
1724324410.6561625,0
1724324410.6561625,0
1724324410.6561625,0
1724324410.6561625,0
1724324410.6561625,0
1724324410.6561625,0
1724324410.6561625,0
1724324410.6569388,0
1724324410.6569388,0
1724324410.6569388,0
1724324410.6569388,0
1724324410.6569388,0
1724324410.6569388,0
1724324410.6569388,0
1724324410.6569388,0
1724324410.6569388,0
1724324410.6579502,0
1724324410.6579502,0
1724324410.6579502,0
1724324410.6579502,0
1724324410.6579502,0
1724324410.6579502,0
1724324410.6579502,0
1724324410.6579502,0
1724324410.6579502,0
1724324410.6579502,0
1724324410.658953,0
1724324410.658953,0
1724324410.658953,0
1724324410.658953,0
1724324410.658953,0
1724324410.658953,0
1724324410.658953,0
1724324410.658953,0
1724324410.658953,0
1724324410.658953,0
1724324410.6599553,0
1724324410.6599553,0
